c: 100.0, 161.80339887498948, 0.0
c: 0.0, 100.0, -161.80339887498948
c: 100.0, 161.80339887498948, 0.0
c: -100.0, 161.80339887498948, 0.0
c: -100.0, 161.80339887498948, 0.0
c: 0.0, 100.0, -161.80339887498948
c: 100.0, 161.80339887498948, 0.0
c: -100.0, 161.80339887498948, 0.0
c: 100.0, 161.80339887498948, 0.0
c: 0.0, 100.0, 161.80339887498948
c: 0.0, 100.0, 161.80339887498948
c: -100.0, 161.80339887498948, 0.0
c: 100.0, 161.80339887498948, 0.0
c: 0.0, 100.0, 161.80339887498948
c: 100.0, 161.80339887498948, 0.0
c: 161.80339887498948, 0.0, 100.0
c: 0.0, 100.0, 161.80339887498948
c: 161.80339887498948, 0.0, 100.0
c: 100.0, 161.80339887498948, 0.0
c: 161.80339887498948, 0.0, 100.0
c: 100.0, 161.80339887498948, 0.0
c: 161.80339887498948, 0.0, -100.0
c: 161.80339887498948, 0.0, -100.0
c: 161.80339887498948, 0.0, 100.0
c: 100.0, 161.80339887498948, 0.0
c: 161.80339887498948, 0.0, -100.0
c: 100.0, 161.80339887498948, 0.0
c: 0.0, 100.0, -161.80339887498948
c: 0.0, 100.0, -161.80339887498948
c: 161.80339887498948, 0.0, -100.0
c: -100.0, -161.80339887498948, 0.0
c: -161.80339887498948, 0.0, -100.0
c: -100.0, -161.80339887498948, 0.0
c: -161.80339887498948, 0.0, 100.0
c: -161.80339887498948, 0.0, -100.0
c: -161.80339887498948, 0.0, 100.0
c: -100.0, -161.80339887498948, 0.0
c: 0.0, -100.0, 161.80339887498948
c: -100.0, -161.80339887498948, 0.0
c: -161.80339887498948, 0.0, 100.0
c: -161.80339887498948, 0.0, 100.0
c: 0.0, -100.0, 161.80339887498948
c: -100.0, -161.80339887498948, 0.0
c: 0.0, -100.0, 161.80339887498948
c: -100.0, -161.80339887498948, 0.0
c: 100.0, -161.80339887498948, 0.0
c: 0.0, -100.0, 161.80339887498948
c: 100.0, -161.80339887498948, 0.0
c: -100.0, -161.80339887498948, 0.0
c: 100.0, -161.80339887498948, 0.0
c: -100.0, -161.80339887498948, 0.0
c: 0.0, -100.0, -161.80339887498948
c: 100.0, -161.80339887498948, 0.0
c: 0.0, -100.0, -161.80339887498948
c: -100.0, -161.80339887498948, 0.0
c: -161.80339887498948, 0.0, -100.0
c: -100.0, -161.80339887498948, 0.0
c: 0.0, -100.0, -161.80339887498948
c: -161.80339887498948, 0.0, -100.0
c: 0.0, -100.0, -161.80339887498948
c: -161.80339887498948, 0.0, -100.0
c: 0.0, 100.0, -161.80339887498948
c: -161.80339887498948, 0.0, -100.0
c: -100.0, 161.80339887498948, 0.0
c: -100.0, 161.80339887498948, 0.0
c: 0.0, 100.0, -161.80339887498948
c: -161.80339887498948, 0.0, -100.0
c: -100.0, 161.80339887498948, 0.0
c: -161.80339887498948, 0.0, -100.0
c: -161.80339887498948, 0.0, 100.0
c: -100.0, 161.80339887498948, 0.0
c: -161.80339887498948, 0.0, 100.0
c: -100.0, 161.80339887498948, 0.0
c: 0.0, 100.0, 161.80339887498948
c: -100.0, 161.80339887498948, 0.0
c: -161.80339887498948, 0.0, 100.0
c: -161.80339887498948, 0.0, 100.0
c: 0.0, 100.0, 161.80339887498948
c: 0.0, 100.0, 161.80339887498948
c: -161.80339887498948, 0.0, 100.0
c: 0.0, 100.0, 161.80339887498948
c: 0.0, -100.0, 161.80339887498948
c: -161.80339887498948, 0.0, 100.0
c: 0.0, -100.0, 161.80339887498948
c: 0.0, 100.0, 161.80339887498948
c: 0.0, -100.0, 161.80339887498948
c: 0.0, 100.0, 161.80339887498948
c: 161.80339887498948, 0.0, 100.0
c: 0.0, -100.0, 161.80339887498948
c: 161.80339887498948, 0.0, 100.0
c: 0.0, -100.0, 161.80339887498948
c: 100.0, -161.80339887498948, 0.0
c: 0.0, -100.0, 161.80339887498948
c: 161.80339887498948, 0.0, 100.0
c: 100.0, -161.80339887498948, 0.0
c: 161.80339887498948, 0.0, 100.0
c: 100.0, -161.80339887498948, 0.0
c: 161.80339887498948, 0.0, -100.0
c: 100.0, -161.80339887498948, 0.0
c: 161.80339887498948, 0.0, 100.0
c: 161.80339887498948, 0.0, -100.0
c: 161.80339887498948, 0.0, 100.0
c: 100.0, -161.80339887498948, 0.0
c: 0.0, -100.0, -161.80339887498948
c: 100.0, -161.80339887498948, 0.0
c: 161.80339887498948, 0.0, -100.0
c: 0.0, -100.0, -161.80339887498948
c: 161.80339887498948, 0.0, -100.0
c: 0.0, -100.0, -161.80339887498948
c: 0.0, 100.0, -161.80339887498948
c: 0.0, -100.0, -161.80339887498948
c: 161.80339887498948, 0.0, -100.0
c: 0.0, 100.0, -161.80339887498948
c: 161.80339887498948, 0.0, -100.0
c: 0.0, 100.0, -161.80339887498948
c: 0.0, -100.0, -161.80339887498948
c: 0.0, 100.0, -161.80339887498948
c: -161.80339887498948, 0.0, -100.0
c: -161.80339887498948, 0.0, -100.0
c: 0.0, -100.0, -161.80339887498948
